ID,Is_Lead
MV7INEK9,0.497567321
FLUWHTXW,0.796584213
L2MTJZMK,0.996037274
DZYGRC4M,0.048074696
JKTIOCGZ,0.806420671
XASMKZUE,0.255917862
ETZHPZ3H,0.045702012
53ZBE5MZ,0.114224196
7TDYPH6M,0.893703062
FBDUPFC3,0.114192838
F2CEGMQP,0.039449202
GKKBYPV4,0.117942821
ZPWWZCXU,0.82456784
MGSDRBKK,0.516408652
SDYOFUJA,0.05972181
QEGPDF5M,0.881846647
YVCJV9GE,0.888279559
CAZ7HBGX,0.486498153
44BMKRAH,0.837773112
C8NQDTUN,0.163744187
SRRPVBAE,0.039286144
YY2HXJG9,0.142466606
ZHRF8HOT,0.012267628
LZC23PUG,0.033880897
64Y8R53P,0.047895894
AQGVMGSG,0.169427279
THVPIMD9,0.138602496
Y8ASJLFX,0.846749777
FKRPHJUQ,0.198711289
GDD6UZFV,0.250238245
KHY2UFUC,0.018237276
YKESL9NG,0.209536419
ND7HNTSH,0.453356581
2XM8QUUY,0.829390531
7RTYEWBQ,0.039273094
UVFLTVBB,0.10683439
364XUUYH,0.103069295
TG7FYVMA,0.44810131
72DPGQFE,0.288517036
LMNUDZXV,0.03211201
QBAUVE4M,0.022018691
XCUO5TYW,0.523694997
RWGBYKRD,0.204841501
RZEBKYNN,0.482444518
DYPW843K,0.004727569
AE4WOROY,0.15995326
RKFJWEXY,0.768260078
A6TSAKS4,0.331093357
BCHAK6RK,0.773049655
CJAZK5LH,0.054627792
HI8HBSCQ,0.047049691
JUDZ8OQ4,0.049557825
DN8DMYSF,0.414675365
2JOEUF9P,0.091885049
MOARV8BJ,0.053434208
EHMBMLD5,0.040058021
2CAYXXAJ,0.472185604
ZU85XCE8,0.036908029
2VCUPFIY,0.087163071
JIJKFX3C,0.022145453
JHNSRHPM,0.053898806
EWDEQVGL,0.021405459
A72MHTKG,0.035827782
DWZNBZJ2,0.046013645
DZJFCUHZ,0.834242291
XSBMOGES,0.030214159
B8CAQIKD,0.03118147
4BNEDGVJ,0.021954345
IDSRR3EW,0.022151998
FZQAERWP,0.206736637
GHNZGA88,0.048471682
HP6EVQVE,0.074400899
2AKRHKZI,0.033150973
KXXEB4UT,0.083726977
SCGNQNBB,0.998272534
YRSPSIRL,0.265669754
XBVA6EZK,0.043194427
8HGTUPDX,0.563850062
P6PTDCTT,0.890102082
MTC452NE,0.087429876
KRVS8NMQ,0.081372238
JEMW7GYZ,0.92265908
QCAATQXE,0.044018471
NKLPEYCV,0.126320585
NPWULBTX,0.022357172
7MXYP69M,0.019401565
DUL4PEHH,0.868663065
66KKFJGM,0.04151761
TNGYRS7M,0.131935985
KSDOW9NW,0.219202184
JBDLBB82,0.060356536
SQRUJM4S,0.170629356
63L6FUO8,0.316252336
NPX3B6EW,0.029053402
QDSTGQOE,0.563068231
OY2RKCRY,0.838357256
M4VDNLYN,0.069945179
CDZRFVG5,0.156365061
AEMWVNZQ,0.37072075
VHAGEVV9,0.077036528
JQFY65PZ,0.046138485
AFVHUA34,0.218255993
3UOJJQKP,0.479136725
EU9JBUKP,0.846676167
MIRMR4AR,0.783615285
GM964JBY,0.13963457
CGU7TQXH,0.042204789
HQK6HG2Q,0.522246064
SQC3IAD5,0.04663781
KQJQTX93,0.142896905
ALAUXBSF,0.083244115
CMQQJHC5,0.050501528
EWQDCWBQ,0.376021068
C5QVBQ8W,0.43478787
HYDZBNMB,0.04450993
EYEWCIYA,0.842111605
54A6QATH,0.250533454
UPTBE5EE,0.817396621
MYJA9HYJ,0.061749103
NMVARKJL,0.038037811
UGW6JL79,0.036286542
CGAA5VGQ,0.829246738
5M6V7FYY,0.040262068
VVYWKBIH,0.021486131
76TDUCUE,0.020269246
ORTYDNXA,0.094999613
YYCXV6K3,0.043711172
7UTHV8VW,0.048346534
JJTE4AYM,0.043383291
KW6UX9TG,0.648658133
3PLUBBHT,0.302686979
3Q7NWDYE,0.207225457
5EKFPNGX,0.168420777
UEV7CVAJ,0.180947169
QFTQFVLL,0.025614386
DZO35SFC,1.015550921
EAGJGAHQ,0.846959097
KOBY3Z43,0.03970711
M3ARX3PX,0.239230573
FLLDH699,0.078155726
4VWPETTG,0.045357296
L4TMOWBM,0.879193044
L7SYSDDW,0.454057327
FCGC2HUH,0.463684176
83LGMUZM,0.46075448
GOSVHECD,0.086110634
IFWP2XSZ,0.486837208
UKPM7JWM,0.029140562
QFYDVJDG,0.061819225
CBY7BUSP,0.043730163
HZZVNAGF,0.022384704
BGPQEIJW,0.363255727
EGZ9IZTO,0.284652663
BZJ5FVVP,0.417529316
JSRDLU2B,0.046416808
CFWCMHSQ,0.038114017
SDVMRJ5I,0.071060245
2MC7CAZ7,0.055735329
L7UFMZKF,0.047738056
3D6GUR8N,0.048471498
L8JRES78,0.173033759
C2CO52OX,0.280016992
EIB2WPOD,0.825522746
RPM4HR4Y,0.075545269
LGNRRQSN,0.037904496
WH5YENKV,0.27241346
Y9FXA6EC,0.304719316
A6EUCFEG,0.068337278
F2M3M7SA,1.033603126
L7A2ENPO,0.164921015
NGAO9BQP,0.058339213
D9JFEMXL,0.351844464
H7VQQC3M,0.038944757
EUQ3RVLB,0.055088547
XDRULBEB,0.036905024
JENIUPS6,0.017495407
ZKFFH6ZF,0.463427929
Q5BCU4MN,0.089023983
ADRFCJBA,0.101450112
UGHNVSK6,0.820600691
MMAYURXM,0.058134009
29NQP5UB,0.122168526
NCZVDMUC,0.915558496
ZR9DKTFP,0.05105404
YWDG8RD5,0.142927687
ECYXBXAQ,0.02438868
O4RUBKXG,0.040930134
O34M2FZP,0.046091155
PBDRSAXG,0.020746329
FYJID8TW,0.866447208
OPNCA8NN,0.894863718
OGWW2GLZ,0.050587184
L7USMXF7,0.348535183
3ZHSNYPG,0.284115963
I2SFB889,0.036043942
TFYAMCNK,0.0168145
7F7K6F7X,0.036492609
6OLYWPBX,0.902047898
FCANPXEH,0.050849474
AQNETUFR,0.074502948
GUMAUCPG,0.835899667
H663KN5B,0.529888546
97KEBJFF,0.624077445
CVG57FMN,0.159657407
XEDH9YN2,0.037862577
TXME2NHS,0.041349662
PCOOXEYC,0.84989178
DQYMPOPV,0.055177957
BB3PPFDF,0.885860922
TWEWLXXS,0.060433902
8U4SMRFW,0.307620926
GQ8R4CDA,0.789559004
4YMVM9RQ,0.054326001
FBYRTPLE,0.045748826
YUSDTT7N,0.822152609
4LAGYMED,0.096344831
CMBV5YP9,0.046374917
YCWQGJ2Q,0.023242761
3FF8FAGF,0.330614646
XKR3UZGD,0.105113586
4GZRW6PL,0.814708436
RQJR7OB2,0.822345909
FPQAJAFF,0.024418125
LTTLVPEL,0.018560379
XFYXYKEA,0.197260307
SLVUQDEH,0.037215505
GH23DBMA,0.35446604
ETQZRXHU,0.108149855
LZGXKM7T,0.243152187
DZGNPSSD,0.046358311
A6RPCFWR,0.038966241
DVZ5WXEM,0.044927346
FGHLJNAN,0.05761307
ENC7GGF4,0.172438504
I8A9TGGT,0.052940543
WDAK3FZU,0.011808808
RBQPBTXD,0.124321677
MW866BZP,0.211749314
RPDFMMRB,0.159336255
UCSG35FX,0.091759869
DH5SVNNU,0.570146454
UNSNDLI9,0.132732187
CYGXAYSE,0.041882331
BHLYMCJ6,0.127536217
G3MZ63LX,0.140184402
4BEHX8GT,0.214466427
FFUWVKHP,0.069785686
QBU6QWPZ,0.261139591
VVHUANVW,0.343031986
25YX6JRC,0.403105206
I9WY5UE2,0.991878626
XXIHMG7Q,0.059459426
HXVZPSBY,0.032409849
BXFUQJG3,0.351327154
7QRFI2JQ,0.020937095
TTPKYXG8,0.387307508
DQDOC5QM,0.651595002
MNBASMZT,0.045819436
GMUIELTG,0.044247861
CU9K55TJ,0.056489594
YJ7XUK5N,0.048375565
J6I95TIV,0.2870027
QIGHB8ZX,0.13197842
6PHLWWJ2,0.045523422
WT5JY95V,0.035696046
5F8RX79W,0.04665532
7A2JA2R9,0.821716059
VIRJRWAW,0.21743997
V5SIHWBK,0.530253313
R4EZRX3X,0.083614336
WZNVBZXE,0.429660489
QNRVXKTR,0.079335125
NRLY8FXC,0.895945279
NKLV8EPA,0.038438805
PGXKGA46,0.031118464
UGFBUH4V,0.085327279
7D3DFAPP,0.100077453
9IU3G3WV,0.045306689
HB5HAG49,0.843090944
3FWJZECC,0.047594386
JNZQYHWJ,0.034448538
APSCLCWI,-0.011644581
9HSFHWR3,0.070413026
C5QMWSQ5,0.040405999
XNZSQPKL,0.055952974
Z3N47AV9,0.061534583
NI8OSSAN,0.019011076
SEA7VJNM,0.125577556
QWJXXTYW,0.04380023
N6EGHJNN,0.772780584
AUK3UA3A,0.033342691
A85XVVXR,0.047577132
HHNSPFVY,0.537500017
KKTMKXCT,0.047855533
IZHAF9HC,0.051120287
GV8M84DD,0.834928523
GMEEEDIP,0.041782509
NIMFBCKX,0.012286223
7E3HSLW4,0.817705556
DFDVXPYS,0.377676662
X8453EPM,0.227485481
ALFZKEQR,0.493177561
2OTCUJTS,0.038288568
5QKE7DER,0.268942903
OR35OYCV,0.114108944
MMQGJKHO,0.04423512
ECMUDP6Z,0.063803003
E7AFM9WT,0.831122094
JVYJXQYD,0.044812248
BKBJTAFW,0.046088883
UD3C6KKV,0.127267108
9RETNDRC,0.825837727
E22ZCYT3,0.065894632
N9TCTQTG,0.562118766
HX3MGUYE,0.035061274
GIMAGYCT,0.060724023
MCFHBQMD,0.370740083
ANBBNJGM,0.178858431
UYAE93IL,0.10384907
7YC6UDQW,0.049349119
DZJ5TGJG,0.413418645
OPPNT37T,0.310157695
HF3AIT6J,0.031056868
KSYQTKRB,0.172794093
M7QR4QEF,0.224812613
5FXLNRQK,0.066471833
TRFZHS5F,0.107825421
HKPDGZA2,0.606207104
7ZOAUAHV,0.834601196
CAOTCPZF,0.04009267
J3III5HU,0.89066124
EPQTKKUQ,0.037548268
5Z6P3YFK,0.048404079
PEHWQ4TG,0.020926266
BMQ2BVGY,0.043519955
PV6XQEWE,0.022413926
7AYPERXX,0.095024352
NF9EOTPF,0.04854593
6SW7XLXM,0.035760504
DCRKCB3V,0.413775164
5JEFDEQW,0.059683278
B8SRRXYE,0.046222329
2V4WLP5L,0.075299485
EEHB6FZ6,0.052731974
P5UPYEVO,0.221334023
GAJZYNRE,0.371337919
ZQ6ZZGF9,0.005525058
SVD3OJYW,0.158942435
NBXLDLZA,0.509541241
KXWGKP83,0.037566741
ZY7HXADJ,0.023348043
C2S5TGPA,0.054980666
73NDNKNS,0.041395935
NHWVUXXH,0.860537382
CQQIPXB5,0.193571933
GONPEHTH,0.047598932
CNEMMVZK,0.058461773
BFE3KW3J,0.173781534
FEZLESRZ,0.348340677
EJTYBZ63,0.178882761
DD8ZTXWW,0.076215813
BKT5X3RX,0.046055647
UNDOBKZV,0.023766
5WGTALZP,0.035108006
3WTTVRQE,0.155752743
AW4FJHJ7,0.069725655
GUCRPCWF,-0.007022939
VXPJEMRD,0.302434861
5GUJQ7DU,0.498485595
KWW3WJXH,0.278190744
FE3YDYKQ,0.050779311
5QWEWGEM,0.841619779
MFRRQNY4,0.050625051
N4TXXDJX,0.466182606
UHFQAC6Q,0.233084416
53KQVYMQ,0.042381961
7537UCMJ,0.101840394
INNBAVGN,0.073217753
WCMN3JUA,0.824715401
FCXZXPMO,0.050357361
FEDOFSVE,0.120578551
YH9YFGZ4,0.185780431
9Q2RM8Z7,0.546433892
XOX67SED,0.046905943
EHYMQLUQ,0.112044397
PMDDVGRZ,0.128992476
G7XMVQKR,0.066398703
7FCYRHGG,0.860064071
7YYDYQ42,0.041726335
D8HSP28W,0.160672004
Z383T4RB,0.027445078
I6KT4DAK,0.420316005
BVN2ZPYV,0.012358586
6AQJRB4H,0.014568994
CVEQBRXN,0.953015113
EHJU8NQR,0.273712033
AFJNJFKE,0.033574203
B7PWJVPM,0.007143143
9AJEW5KM,0.244987993
4YTMDUV2,0.039882686
EYOPZPEX,0.686995168
B5VTLT5V,0.054941621
NEEN2MJB,0.042546866
AQNCX5W7,0.040715781
NRS3QD29,0.401042415
RCDZVJSY,0.257524649
YKMVOX2V,0.385536056
K3SKBBCO,0.606723103
EJ3CMWFV,0.771384352
7YMVJEK2,0.024583958
V9JK9P3J,0.444136429
NUSZH4ET,0.464004087
I9PUGCJF,0.900187164
H3BBW7IW,0.233956679
HMVC6GPQ,0.305644536
UQTQLKER,0.878060153
F4INUH3E,0.752761095
QR9PAZYU,0.524138285
IMGLAWD8,0.243492706
6EPEW4MN,0.119863799
ESROS997,0.855203103
FOMHETSY,0.044272842
EBJMDEUJ,0.111211862
DF3MFRVI,0.045910634
QTZ9V5V6,0.1398359
J5A8NEJT,0.168785668
6TG7QDNH,0.095351612
WB2BLSP3,0.416046661
QIBJHPIT,0.045910775
OKS3BTNK,0.462803822
XP8YAVBQ,0.10432406
2PALQKAW,0.136125985
HWGA3CHH,0.059011297
VMGKSBYA,0.046747079
F82Q92PI,0.042210086
XAIFFDBB,0.069229272
S5M92FAP,0.252033272
ZBG3KWAG,0.052172431
TKSBNL7B,0.232733819
7TJOWZ23,0.033327671
5VTRMQRX,0.061231105
UK3WHQA6,0.10659901
PBGDHVCL,0.054757113
KMXCJLC6,0.112606853
2QWMGVS5,0.056811877
6CBSG6PH,0.058856378
Z8YK3WXB,0.043395628
KE8C5BYT,0.05412489
2CW5XPB7,0.075186806
WKNTHHLD,0.410863364
E9WBBXXF,0.019622074
BF9JEE3I,0.608860673
XC5PYMGC,0.210489341
6WSJWWEJ,0.037775164
FEPZRTVV,0.045879624
RHGKGRTN,0.05094364
LYVNYUAT,0.038451832
TPAYIBGZ,0.058696897
FBFSQSJY,0.167921859
FGYDAQEJ,0.133668738
UWZXEMWN,0.255402751
AC2POKAM,0.231159023
OS95JETR,0.053796067
AON8PKZ3,0.018575611
RLPYYPPB,0.048548783
JWX9DUZ5,0.142711761
KVNU7MJ9,0.042122716
BXVKTUYO,0.064171106
L77ZQRH6,0.841791628
JUJ7RNEZ,0.359657924
KCU3WJFZ,0.022730267
HPD6CNHW,0.039605717
CCFOW5ER,0.34539015
NVMLX3UP,0.113592514
8KKJVYPO,0.433232745
DPM9SCMV,0.519122516
ZTP5XIUW,0.025527601
NVWMXWI8,0.887285604
7C7S2WL3,0.035208756
ACURK6SP,0.204903034
8S7X9RI4,0.057552233
K4MW7WKG,0.332990219
EHQFGTKF,0.179310817
NVPS4UAY,0.07355516
QGVAPXFI,0.058509227
FBK7ZF5M,0.492264999
6ZHDU2QD,0.5828953
FN7QBJIQ,0.072776289
P8RP9FLK,0.024082926
NYIW45V3,0.852656574
BN8VUQMC,0.038317097
UWIOS8IB,0.131680963
LWWNSG95,0.04051225
DHEPVBM4,0.044858536
T6CNZNNM,0.022875642
8PKYAVKK,0.06553269
JDHJBAAC,0.038500082
55JG33ZF,0.050976043
D7JESJ27,0.022135846
LNIYSNZN,0.489138344
LHXBAUBI,0.05493075
DVPSGWJ6,0.476995436
FNOKFCOY,0.035842496
T9DPGKDO,0.033268693
27ZBBHWT,0.043343674
7IXCWGTP,0.066193345
D4SYEQXP,0.048693779
C4ASMJZU,0.044514812
9PVTRH2I,0.038893492
AWKZKQMT,0.041331229
8EV6K2ZT,0.289185946
ZEDAQQTZ,0.796053847
BUV4FZB5,0.07587137
YTGHSBKV,0.210746651
KPHVTYVY,0.074668992
9SXRZWTE,0.063747918
PEYCJVAD,0.037352443
8BBPMYQC,0.115529357
AMVU8WZJ,0.072428453
DEUKXVZM,0.099443488
BAYZCHPM,0.217681657
9YTPVMEZ,0.081003997
MUZPVHRX,0.51140571
DHAXGEZH,0.047839888
DX4QSAHP,0.03675732
BGKHUWSR,0.043305899
5C8LGKD2,0.119373852
ZEMSG6WY,0.02271666
MECRH3HC,0.041870384
7UTXRQVU,0.085846379
4HE2E34X,0.056757082
W9T5ASMB,0.106623941
6QXNJZ33,0.548787898
E6NYEPYE,0.891939989
L9D8JHB3,0.266507171
JJFXRBP3,0.128988728
HKJFWXD4,0.133390351
YKDDKLZN,0.572242958
FN4PKKRR,0.044922322
8NKO2YSP,0.040742999
WF39QTXN,0.128007336
UDIWUAHH,0.144861841
GTKOGGXW,0.165042751
JEUFVHWX,0.196510313
XPMSVKCR,0.17749535
I2WPSWM5,0.094947486
GKFP2DSK,0.178234645
ESN5W2UU,0.085368379
2UMJCCH5,0.049672163
ARJTHNPG,0.048495178
MWQEVZGI,0.248672628
OYZLJYUS,0.851808943
ESJS3FWK,0.040229484
PYTNT4AS,0.043253367
WOQ4NV8W,0.039539984
5WBAKW7W,0.163949152
J4VT6JTU,0.406368383
PUMTYYRV,0.040676082
FCAPF9W7,0.826748119
TMRCFTRT,0.043770077
WCZ5RNRY,0.035382136
JVYOGQNH,0.064621393
GARJVDCX,0.050492224
GZGGLOJT,0.269063403
UI7TBDDZ,0.156331295
G9TBPPFB,0.048781521
OUIERFEH,0.030590422
DMRXMY8L,0.04617031
MA4J3PFN,0.234915577
CZCZZGKR,0.828682447
URXRLEDA,0.100153183
SPQ48HWP,0.034384953
TT9Y3WDG,0.044215905
LSR96AZF,0.844126029
4FADECSJ,0.08374236
4AXKNTUE,0.034788045
FNAJK8MN,0.055598064
TWCYARNL,0.039995719
NEDB2UMC,0.259922918
LHTXCDOS,0.047420093
A9YKP7CX,0.055247286
CCBFFYSA,0.033045997
TT33DDSU,0.97873599
IDYZAQDR,0.351273357
NCHNJKEH,0.348520636
CBQ2PESU,0.105087138
6U6YWPGM,0.845785502
85TF7GGH,0.137112106
CGJQQ8D6,0.047227532
67PUWWY8,0.045534475
GYRPVQAF,0.305970276
OR8Y5THP,0.059930726
4GPEGA5S,0.152021777
85AK6L8N,0.214268911
6T69JFM6,0.036778477
WVZ6Q2N7,0.137698721
CAXNNCKR,0.011608171
243TRPQX,0.023822984
CLV4CHXN,0.03883762
BBCKA2TG,0.187261736
B6DZNBVT,0.964244769
AVMPZWES,0.327044868
5E8WGCC2,0.10673043
SQBV9S3E,0.10922149
KYTDJMZ7,0.022001907
7YOHEWRR,0.846524117
3VXHMP7E,0.099322724
REQO9VCE,0.03997538
5PF5WQTN,0.120622146
NQOFKTWT,0.038793151
ZUZRXVCP,0.108022947
CQPSEMWM,0.075124623
CTP8OBUQ,0.063008321
8IUSEUSJ,0.840242367
5AGAM5VP,0.040567708
BJMPYUN6,0.827835862
HUMYTMCT,0.007053702
DUTKU57D,0.489123179
2NHBAJLR,0.054259368
9PQWJVYR,0.037904826
XWNTIJQZ,0.370217455
MFN2HXEV,0.531533291
CHK4JZOO,0.400611042
LDUCUDF5,0.097710793
DFH6PEXE,0.162325785
34AD68MT,0.806038299
4RKABEYO,0.045081562
2XSSD576,0.042782344
IVHYP6WO,0.106334382
JGRMBITT,0.550473808
MMJVMBSW,0.209539399
FRNCVZRK,0.036699626
3SK4PUFX,0.037543612
SPXPFBWA,0.048507537
YRPKC7WQ,0.041295145
MYRENVJW,0.064639067
TVHP4X2X,0.165358432
4SDATWEW,0.101406005
DCKWWHAY,0.040410771
32TVMBWA,0.039174095
HSCT6DUS,0.048918066
GNWMPGSV,0.882915849
IYSHVKKG,0.036779245
QF4NBFYP,0.030680177
BJ3M3MCW,0.125522547
PBXQ5SAP,0.049092919
EWCLSQ3T,0.089447967
8VZNEJJ9,0.133731389
QY8GBNFT,0.04563437
QQNDO3LX,0.488948775
JWAMUNGW,0.153940829
LCPEQQNA,0.955731923
NK77R59Q,0.049192129
FWZRQU6S,0.024318515
DHHR82S8,0.112414628
HAKEMKBH,0.043530505
HOQR6TPA,0.126590196
2LVCH9VG,0.070394002
FKWFZRUE,0.426273578
JKUWARWG,0.055219115
5ETYDXQL,0.060356496
BJCHEZ9U,0.215934013
NJYIJDRY,0.064857957
VQFFEAQU,0.866553307
9GUPFWES,0.281806041
7DPYRHRU,0.075371977
6Z7KPE4E,0.922485315
2JZKALCA,0.052615483
SBF49QCZ,0.095426105
FFU8PWDQ,0.021892374
CBMVNSTX,0.065506344
PMUQX8XQ,0.818711603
8ADKRBZN,0.057188798
9WYCYYGG,0.188781281
K5R5FFOH,0.042553365
TVQZGHIB,0.137106842
LCXJAYVY,0.098923075
B9RVGRXX,0.195095154
DTPJYVCT,0.81311231
EZW6ARBD,0.903932345
MOMCI9VA,0.270574285
BEGPEPDG,0.234799689
GEDBKBJJ,0.376741848
ACQUAFRA,0.235658448
MLIZUKPW,0.100651505
NRGKEAAU,0.854643352
4NWKFDEJ,0.018240967
7WYG6YZB,0.02242663
SMUZPUOF,0.033553676
X4MHHOGZ,0.360962223
ELTXJCYA,0.050179299
7HYNERST,0.793442866
CRM4IEMW,0.279172616
CP7ASE3E,0.410850298
KEB63PBY,0.047411971
ECPYIXRZ,0.134315656
ETD65LWK,0.122681555
N4EG4OHI,0.022647458
Q4COYXP3,0.319127822
JDWSA9KX,0.240467804
HFPGF4GS,0.85177961
IBKJVRTV,0.324771623
KOHXBCSA,0.048597811
GOKXMXET,0.199945537
EXVWHG6C,0.060824733
4PSUMRWZ,0.32704134
9ZM2SQOP,0.627082659
HVEDYRCG,0.859846306
PCBLWTYZ,0.050270173
LSQBKSMM,0.186446703
HTYAJQ5Z,0.192153787
LTVNDUNT,0.491104963
FHWBWYPK,0.551557606
2E4PEXFW,0.987190212
E6AWHBH2,0.141395611
46NNA34A,0.067045168
NP8ZUWZY,0.279574217
HKNRHWCM,0.086251652
EYX6UYRE,0.896841729
XDJVZYSO,0.884320699
N3R8ELE8,0.028517001
FOIRDW4T,0.263860447
QUG7FSEU,0.078204183
MJMM8JVV,0.021720555
LTEY7WAT,0.112779276
PTMCDPU4,0.343034548
MJBZQVJ4,0.399485843
FCL3CAZR,0.039850765
7MWVA5JC,0.029648676
UUREQ36O,0.301881978
AP4D4E4O,0.351304308
EEO26UN8,0.08863068
M3TP3KQF,0.053252247
ASMQD9KJ,0.036534338
BHFKI4ZW,0.050372226
GGT99ICJ,0.047962534
NXJKPS4M,0.111030681
H5DLDQVD,0.481291426
DRRPC78A,0.047652818
CNB5WCEV,0.015391719
9KEXA3A7,0.043046794
QVP8PHOX,0.845554806
CUUCNZXT,0.835603425
ZJRBQN3D,0.124079263
HBWUFMK7,0.111452114
EEHW3JXC,0.040877028
5JXBMRZ6,0.034902737
9HNRMDKR,0.032659552
E4EAGESX,0.045119071
MG7KCAHW,0.454560385
6YGRSPGV,0.035421447
GO6J3OEG,0.232374277
D4HM4XUT,0.047457749
W9RX7PRH,0.21292848
NBVO3MVR,0.115014874
3M9LJV5Q,0.417934606
NXBNJKHP,0.183365411
MRF6ORAH,0.002171081
MVRXMEGT,0.158863196
RPHYK6UC,0.037619673
FFI3RBYZ,0.066238651
ERQFJVFA,0.053067292
CDDKLSR3,0.021918904
CJRWR5GM,0.032535187
XQYXQRBW,0.022947001
CMWDDFWN,0.041887937
JZXNT3ZH,0.08081887
NGP8UO6S,0.166365011
XT86OSEQ,0.03868129
Z43AUC3N,0.437014088
EQFBBESX,0.066750248
YCRBTFSR,0.081996951
HYRU8USR,0.156331393
ACN4UGKN,0.263693954
HQR8XNSF,0.039950753
F7DFC4EM,0.025438153
BGPISQZA,0.824129864
BB68LROW,0.192174734
JZDHVQPT,0.045166925
KTJFAHPI,0.093455227
78WYNRYN,0.046289048
BUORIVYW,0.041782151
7BKKKP3C,0.898277004
OYDNMEIA,0.026553825
NRCMJUXS,0.057029804
NPCK6G9N,0.02125691
9QQIDEUG,0.040107193
HGQT2ZCC,0.240122578
JWTRUFEJ,0.370582499
6EWLUKLM,0.025633569
SBZFQBUD,0.040781913
N38QR3CT,0.293105328
AAHIKWRU,0.820167484
JMFYAHFV,0.243689381
CUCHNMB6,0.123502726
B4AFRFQQ,0.039867979
PHGBLPV9,0.385229215
687TZ7B9,0.021766817
MAJWSX5P,0.045633414
MT5QGT9E,0.906963966
BL93XHXZ,0.083313815
MUP5YU4U,0.037167388
FE7SVBD2,0.048575019
9SEEA4DF,0.524358209
2DZJD6LU,0.061111537
ZHKF4W9W,0.313137004
KTPCWUJY,0.042312285
UKPVRY7K,0.898004171
8LHSPJVL,0.016553745
HGURKUUM,0.117015597
WG2VPX5E,0.984060015
SFGFSCWH,0.049442201
KFJ3O9EP,0.032040336
3BJAVDWB,0.035936817
OVIPARHE,0.047606287
DNTMBMQY,0.134020394
6NYOPEYV,0.044958315
F4ENT2XY,0.799407226
KBDDZJQZ,0.049119504
XAPGECQ6,0.04041012
D86RPOIJ,0.043348424
BFUXXABG,0.161030155
BSNWFL3O,0.059591029
6UHGSJ6B,0.065746949
6GVIPQKO,0.034002357
CD6ZHSWM,0.020217142
BUHGG7PF,0.268890626
QOSGCARU,0.08592164
9JNCJ4TW,0.040968439
5UX789H9,0.777557944
DC48IPCN,0.880478274
BT8222HS,0.046119104
DTSYEOIT,0.085552461
HJUHATHC,0.831332775
SMFDV7OS,0.071467187
XRTWPYR6,0.018266175
MKUXQYRF,0.967326349
LTLT9QGX,0.834717776
OTSBNBRR,0.332797988
GOY85E28,0.332613456
HH5X5IZN,0.037410573
BUNYXK5X,0.043290353
FCSTXPPJ,0.857035637
4RHNUDKM,0.043756068
UZVCJI49,0.857928182
3CO3JSF4,0.888194754
FXQMDJMK,0.913764327
NIVPOLOZ,0.047394335
QAZWHZ9M,0.241124711
BQAG6XPY,0.129111139
TQB5SWUE,0.033928228
KZYEHD9C,0.481822438
VD8Z8FMS,0.058602475
JV6FB4HX,0.057769571
AFSVGVOM,0.017730587
EAGFM5NG,0.372105627
NWKHCMAA,0.538944357
7CDY5PTP,0.041367617
HRKKCDDD,0.834654981
BCNQXYN8,0.448169443
UBLMHHQ6,0.987333508
M6DNF8TQ,0.042864432
DU65BGVP,0.089949985
7URTTNZP,0.340690961
BBYLQHM5,0.144995905
6CZNTUQS,0.401132079
6UP9NI34,0.240601868
FVBX5NOK,0.916489364
LGP3CBMH,0.540778947
E4YJXQCK,0.889632674
M9AVWGAI,0.478454343
9WOGBCSN,0.043749452
CHPGABNH,0.012861513
LS69DTAE,0.039159014
WH6GDSEY,0.041101629
2TRLWQQY,0.282107099
HRWG4DJS,0.02464138
SCK7YRCG,0.066971501
FV8FM2HH,0.077434281
QGWHDMI3,0.162907795
LDD3W6DB,0.890225942
USRGWP6F,0.886206807
XEPRW6IV,0.039380477
CRKA4K2G,0.045522883
CFRYG6CD,0.068072322
DVTFTXWO,0.043972377
KGPMZEWV,0.167299422
OH5UR3EO,0.064490908
FAB6PUN8,0.049081721
HPIBYMER,0.246610935
JEVOIYK7,0.042385342
V7NWXTX4,0.320177399
EA8N7BKF,0.042681161
Y8WFWDFZ,0.894954555
QAESDGUW,0.057844356
GIMSXKE9,0.180539965
TN8ISXIO,0.560648726
ZZMAGSSL,0.045864357
VIAGBXXN,0.143524524
8J2MUFY5,0.105105713
2MHENZ4X,0.131870142
C2TZZPSP,0.023057051
JP4OEXQC,0.130159952
J8V3MDUB,0.040226976
WS26GSLN,0.015371461
FJ4DVK94,0.283928091
C9KJS8TP,0.194514669
WCBYGEQE,0.08619047
5QAHUZBW,0.73148039
JFTJZSGW,0.287437543
JT6J3CKB,0.444672874
PWHYND6V,0.142697398
IX8EYCAW,0.487085579
IXQGVHSF,0.099036304
3XUKEFML,0.073331815
BCHC4U5Y,0.179173235
Q7MAJW3Z,0.834345352
KDRSQCQD,0.756654218
5YEC3PPY,0.635506045
KZ4GJ7AF,0.023275616
7CDYBMDO,0.758548795
IUWUJQAW,0.30397498
UQ7CEXFO,0.041773207
GEUTXEMN,0.053879777
CTMKBFSC,0.049532833
NNEFVFAW,0.092116769
O6QSTCFQ,0.044573224
FYCZJSGP,0.883197402
G5CZH5FV,0.053788591
MSCOZ7AQ,0.049696416
HHBUGEDC,0.855579594
8N4VBEWG,0.17833737
3CUMBPGZ,0.024553908
NCBIISF3,0.02854702
